ticker,as_of,open,high,low,close,volume,synthetic,source_id
SIM_0007,2026-01-05T16:00:00+00:00,474.2532,477.6761,472.2096,475.6266,335626.0,True,synthetic:ohlcv:SIM_0007:30
SIM_0008,2026-01-05T16:00:00+00:00,96.6487,96.8849,95.8352,96.07,276694.0,True,synthetic:ohlcv:SIM_0008:31
SIM_0001,2026-01-05T16:30:00+00:00,409.3322,411.0263,407.7304,409.4242,68450.0,True,synthetic:ohlcv:SIM_0001:32
SIM_0002,2026-01-05T16:30:00+00:00,169.6296,171.0716,168.813,170.252,171401.0,True,synthetic:ohlcv:SIM_0002:33
SIM_0003,2026-01-05T16:30:00+00:00,19.6458,19.7511,18.3687,18.4677,1859534.0,True,synthetic:ohlcv:SIM_0003:34
SIM_0004,2026-01-05T16:30:00+00:00,151.4027,153.0073,150.5812,152.1815,301384.0,True,synthetic:ohlcv:SIM_0004:35
SIM_0005,2026-01-05T16:30:00+00:00,50.559,51.4047,50.3834,51.2268,499849.0,True,synthetic:ohlcv:SIM_0005:36
SIM_0006,2026-01-05T16:30:00+00:00,25.2019,25.3357,25.0442,25.1779,169556.0,True,synthetic:ohlcv:SIM_0006:37
SIM_0007,2026-01-05T16:30:00+00:00,475.6266,477.2378,471.1245,472.7259,3298936.0,True,synthetic:ohlcv:SIM_0007:38
SIM_0008,2026-01-05T16:30:00+00:00,96.07,97.6305,95.5517,97.1067,532828.0,True,synthetic:ohlcv:SIM_0008:39
SIM_0001,2026-01-05T17:00:00+00:00,409.4242,412.0906,407.7496,410.412,165266.0,True,synthetic:ohlcv:SIM_0001:40
SIM_0002,2026-01-05T17:00:00+00:00,170.252,171.2919,169.5815,170.62,123662.0,True,synthetic:ohlcv:SIM_0002:41
SIM_0003,2026-01-05T17:00:00+00:00,18.4677,18.5254,18.4037,18.4613,178832.0,True,synthetic:ohlcv:SIM_0003:42
SIM_0004,2026-01-05T17:00:00+00:00,152.1815,153.9194,151.5467,153.28,266706.0,True,synthetic:ohlcv:SIM_0004:43
SIM_0005,2026-01-05T17:00:00+00:00,51.2268,51.4725,50.4933,50.7366,579715.0,True,synthetic:ohlcv:SIM_0005:44
SIM_0006,2026-01-05T17:00:00+00:00,25.1779,25.3181,25.079,25.2191,222279.0,True,synthetic:ohlcv:SIM_0006:45
SIM_0007,2026-01-05T17:00:00+00:00,472.7259,474.0216,471.5141,472.8096,188203.0,True,synthetic:ohlcv:SIM_0007:46
SIM_0008,2026-01-05T17:00:00+00:00,97.1067,97.4564,95.9359,96.2827,601825.0,True,synthetic:ohlcv:SIM_0008:47
SIM_0001,2026-01-05T17:30:00+00:00,410.412,412.2051,407.8186,409.6081,116520.0,True,synthetic:ohlcv:SIM_0001:48
SIM_0002,2026-01-05T17:30:00+00:00,170.62,172.4967,169.9505,171.8225,1300988.0,True,synthetic:ohlcv:SIM_0002:49
SIM_0003,2026-01-05T17:30:00+00:00,18.4613,18.5702,17.3769,17.48,8067797.0,True,synthetic:ohlcv:SIM_0003:50
SIM_0004,2026-01-05T17:30:00+00:00,153.28,154.2625,152.4043,153.3861,202450.0,True,synthetic:ohlcv:SIM_0004:51
SIM_0005,2026-01-05T17:30:00+00:00,50.7366,51.1615,50.5719,50.996,204063.0,True,synthetic:ohlcv:SIM_0005:52
SIM_0006,2026-01-05T17:30:00+00:00,25.2191,25.3282,25.0524,25.1613,281139.0,True,synthetic:ohlcv:SIM_0006:53
SIM_0007,2026-01-05T17:30:00+00:00,472.8096,480.1144,469.4528,476.7297,309165.0,True,synthetic:ohlcv:SIM_0007:54
SIM_0008,2026-01-05T17:30:00+00:00,96.2827,96.3232,95.5011,95.5412,290486.0,True,synthetic:ohlcv:SIM_0008:55
SIM_0001,2026-01-05T18:00:00+00:00,409.6081,416.1981,406.6514,413.2154,266983.0,True,synthetic:ohlcv:SIM_0001:56
SIM_0002,2026-01-05T18:00:00+00:00,171.8225,172.4549,170.7851,171.4159,115801.0,True,synthetic:ohlcv:SIM_0002:57
SIM_0003,2026-01-05T18:00:00+00:00,17.48,17.5546,17.3912,17.4657,204200.0,True,synthetic:ohlcv:SIM_0003:58
SIM_0004,2026-01-05T18:00:00+00:00,153.3861,155.0488,152.5087,154.1669,307900.0,True,synthetic:ohlcv:SIM_0004:59
SIM_0005,2026-01-05T18:00:00+00:00,50.996,51.4156,50.8847,51.3037,312470.0,True,synthetic:ohlcv:SIM_0005:60
SIM_0006,2026-01-05T18:00:00+00:00,25.1613,25.2563,25.1117,25.2066,187350.0,True,synthetic:ohlcv:SIM_0006:61
SIM_0007,2026-01-05T18:00:00+00:00,476.7297,508.7768,475.4843,507.4512,12643015.0,True,synthetic:ohlcv:SIM_0007:62
SIM_0008,2026-01-05T18:00:00+00:00,95.5412,95.9915,94.9247,95.3743,228057.0,True,synthetic:ohlcv:SIM_0008:63
SIM_0001,2026-01-05T18:30:00+00:00,413.2154,414.4439,409.4293,410.6502,307930.0,True,synthetic:ohlcv:SIM_0001:64
SIM_0002,2026-01-05T18:30:00+00:00,171.4159,171.8817,169.9746,170.4377,325781.0,True,synthetic:ohlcv:SIM_0002:65
SIM_0003,2026-01-05T18:30:00+00:00,17.4657,17.5791,16.8555,16.9657,1031064.0,True,synthetic:ohlcv:SIM_0003:66
SIM_0004,2026-01-05T18:30:00+00:00,154.1669,155.8029,153.1257,154.7577,1136258.0,True,synthetic:ohlcv:SIM_0004:67
SIM_0005,2026-01-05T18:30:00+00:00,51.3037,51.6138,50.4681,50.775,529744.0,True,synthetic:ohlcv:SIM_0005:68
SIM_0006,2026-01-05T18:30:00+00:00,25.2066,25.3831,25.1198,25.296,363753.0,True,synthetic:ohlcv:SIM_0006:69
SIM_0007,2026-01-05T18:30:00+00:00,507.4512,512.1775,505.9089,510.6256,253182.0,True,synthetic:ohlcv:SIM_0007:70
SIM_0008,2026-01-05T18:30:00+00:00,95.3743,96.3738,95.1182,96.1158,445179.0,True,synthetic:ohlcv:SIM_0008:71
SIM_0001,2026-01-05T19:00:00+00:00,410.6502,410.7524,404.9012,405.002,756715.0,True,synthetic:ohlcv:SIM_0001:72
SIM_0002,2026-01-05T19:00:00+00:00,170.4377,171.0725,169.0573,169.6892,322627.0,True,synthetic:ohlcv:SIM_0002:73
SIM_0003,2026-01-05T19:00:00+00:00,16.9657,17.8583,16.9283,17.819,2178071.0,True,synthetic:ohlcv:SIM_0003:74
SIM_0004,2026-01-05T19:00:00+00:00,154.7577,157.6098,153.9628,156.8044,692397.0,True,synthetic:ohlcv:SIM_0004:75
SIM_0005,2026-01-05T19:00:00+00:00,50.775,51.0505,50.1387,50.4122,472076.0,True,synthetic:ohlcv:SIM_0005:76
SIM_0006,2026-01-05T19:00:00+00:00,25.296,25.5846,25.1596,25.4474,440821.0,True,synthetic:ohlcv:SIM_0006:77
SIM_0007,2026-01-05T19:00:00+00:00,510.6256,522.7519,507.5547,519.6269,461786.0,True,synthetic:ohlcv:SIM_0007:78
SIM_0008,2026-01-05T19:00:00+00:00,96.1158,97.1862,95.6374,96.7049,444512.0,True,synthetic:ohlcv:SIM_0008:79
SIM_0001,2026-01-05T19:30:00+00:00,405.002,409.7693,404.2745,409.0346,384452.0,True,synthetic:ohlcv:SIM_0001:80
SIM_0002,2026-01-05T19:30:00+00:00,169.6892,170.2412,168.9183,169.4696,197050.0,True,synthetic:ohlcv:SIM_0002:81
SIM_0003,2026-01-05T19:30:00+00:00,17.819,18.4566,17.6694,18.3029,1091227.0,True,synthetic:ohlcv:SIM_0003:82
SIM_0004,2026-01-05T19:30:00+00:00,156.8044,157.9741,142.7196,143.7922,10172768.0,True,synthetic:ohlcv:SIM_0004:83
SIM_0005,2026-01-05T19:30:00+00:00,50.4122,50.5694,50.2223,50.3794,127828.0,True,synthetic:ohlcv:SIM_0005:84
SIM_0006,2026-01-05T19:30:00+00:00,25.4474,25.5892,25.1785,25.3195,264820.0,True,synthetic:ohlcv:SIM_0006:85
SIM_0007,2026-01-05T19:30:00+00:00,519.6269,521.0069,510.2458,511.6044,498612.0,True,synthetic:ohlcv:SIM_0007:86
SIM_0008,2026-01-05T19:30:00+00:00,96.7049,97.9776,96.407,97.6767,734692.0,True,synthetic:ohlcv:SIM_0008:87
SIM_0001,2026-01-05T20:00:00+00:00,409.0346,416.6842,406.8018,414.422,320011.0,True,synthetic:ohlcv:SIM_0001:88
SIM_0002,2026-01-05T20:00:00+00:00,169.4696,171.5983,168.7446,170.8674,350475.0,True,synthetic:ohlcv:SIM_0002:89
SIM_0003,2026-01-05T20:00:00+00:00,18.3029,19.4693,18.2653,19.4294,1768574.0,True,synthetic:ohlcv:SIM_0003:90
SIM_0004,2026-01-05T20:00:00+00:00,143.7922,144.6595,140.1672,141.0178,691332.0,True,synthetic:ohlcv:SIM_0004:91
SIM_0005,2026-01-05T20:00:00+00:00,50.3794,51.2618,50.0421,50.9209,714007.0,True,synthetic:ohlcv:SIM_0005:92
SIM_0006,2026-01-05T20:00:00+00:00,25.3195,25.4477,25.2648,25.3928,366030.0,True,synthetic:ohlcv:SIM_0006:93
SIM_0007,2026-01-05T20:00:00+00:00,511.6044,516.7379,511.0284,516.1568,613752.0,True,synthetic:ohlcv:SIM_0007:94
SIM_0008,2026-01-05T20:00:00+00:00,97.6767,99.167,97.1015,98.5865,325975.0,True,synthetic:ohlcv:SIM_0008:95
SIM_0001,2026-01-05T20:30:00+00:00,414.422,417.1501,411.457,414.1835,130175.0,True,synthetic:ohlcv:SIM_0001:96
SIM_0002,2026-01-05T20:30:00+00:00,170.8674,171.5405,170.3595,171.0321,116852.0,True,synthetic:ohlcv:SIM_0002:97
SIM_0003,2026-01-05T20:30:00+00:00,19.4294,19.5614,19.4163,19.5482,3088940.0,True,synthetic:ohlcv:SIM_0003:98
SIM_0004,2026-01-05T20:30:00+00:00,141.0178,145.0856,140.3671,144.4192,675604.0,True,synthetic:ohlcv:SIM_0004:99
SIM_0005,2026-01-05T20:30:00+00:00,50.9209,51.1905,50.2451,50.5125,450205.0,True,synthetic:ohlcv:SIM_0005:100
SIM_0006,2026-01-05T20:30:00+00:00,25.3928,25.5415,25.2176,25.3661,197117.0,True,synthetic:ohlcv:SIM_0006:101
SIM_0007,2026-01-05T20:30:00+00:00,516.1568,516.9081,512.9943,513.7422,276143.0,True,synthetic:ohlcv:SIM_0007:102
SIM_0008,2026-01-05T20:30:00+00:00,98.5865,100.109,98.1137,99.6311,768786.0,True,synthetic:ohlcv:SIM_0008:103
SIM_0001,2026-01-06T14:30:00+00:00,414.1835,421.5744,414.05,421.4386,500281.0,True,synthetic:ohlcv:SIM_0001:104
SIM_0002,2026-01-06T14:30:00+00:00,171.0321,171.7185,170.311,170.9973,132508.0,True,synthetic:ohlcv:SIM_0002:105
SIM_0003,2026-01-06T14:30:00+00:00,19.5482,19.8731,19.4485,19.7722,446752.0,True,synthetic:ohlcv:SIM_0003:106
SIM_0004,2026-01-06T14:30:00+00:00,144.4192,145.2323,140.7082,141.5049,1083382.0,True,synthetic:ohlcv:SIM_0004:107
SIM_0005,2026-01-06T14:30:00+00:00,50.5125,50.7253,50.1648,50.377,283907.0,True,synthetic:ohlcv:SIM_0005:108
SIM_0006,2026-01-06T14:30:00+00:00,25.3661,25.3929,25.2605,25.2872,292379.0,True,synthetic:ohlcv:SIM_0006:109
SIM_0007,2026-01-06T14:30:00+00:00,513.7422,516.4838,502.867,505.565,549456.0,True,synthetic:ohlcv:SIM_0007:110
SIM_0008,2026-01-06T14:30:00+00:00,99.6311,100.9731,99.2414,100.5797,495889.0,True,synthetic:ohlcv:SIM_0008:111
SIM_0001,2026-01-06T15:00:00+00:00,421.4386,486.9245,420.834,486.2269,15425113.0,True,synthetic:ohlcv:SIM_0001:112
SIM_0002,2026-01-06T15:00:00+00:00,170.9973,172.134,169.1706,170.3027,239846.0,True,synthetic:ohlcv:SIM_0002:113
SIM_0003,2026-01-06T15:00:00+00:00,19.7722,19.8369,19.6846,19.7493,196659.0,True,synthetic:ohlcv:SIM_0003:114
SIM_0004,2026-01-06T15:00:00+00:00,141.5049,142.9669,141.4215,142.8826,335901.0,True,synthetic:ohlcv:SIM_0004:115
SIM_0005,2026-01-06T15:00:00+00:00,50.377,51.3444,50.0955,51.059,382640.0,True,synthetic:ohlcv:SIM_0005:116
SIM_0006,2026-01-06T15:00:00+00:00,25.2872,25.3535,25.2238,25.2901,139869.0,True,synthetic:ohlcv:SIM_0006:117
SIM_0007,2026-01-06T15:00:00+00:00,505.565,507.6679,480.9188,482.9275,1056694.0,True,synthetic:ohlcv:SIM_0007:118
SIM_0008,2026-01-06T15:00:00+00:00,100.5797,101.3726,100.5648,101.3576,309441.0,True,synthetic:ohlcv:SIM_0008:119
SIM_0001,2026-01-06T15:30:00+00:00,486.2269,487.2003,480.2721,481.2356,4692691.0,True,synthetic:ohlcv:SIM_0001:120
SIM_0002,2026-01-06T15:30:00+00:00,170.3027,173.1601,169.4883,172.3359,626982.0,True,synthetic:ohlcv:SIM_0002:121
SIM_0003,2026-01-06T15:30:00+00:00,19.7493,20.1964,19.6713,20.1169,772269.0,True,synthetic:ohlcv:SIM_0003:122
SIM_0004,2026-01-06T15:30:00+00:00,142.8826,143.5625,140.0428,140.7123,567345.0,True,synthetic:ohlcv:SIM_0004:123
SIM_0005,2026-01-06T15:30:00+00:00,51.059,51.2683,50.6327,50.841,397759.0,True,synthetic:ohlcv:SIM_0005:124
SIM_0006,2026-01-06T15:30:00+00:00,25.2901,25.3859,25.2769,25.3726,1646377.0,True,synthetic:ohlcv:SIM_0006:125
SIM_0007,2026-01-06T15:30:00+00:00,482.9275,485.1254,464.1985,466.3209,1130728.0,True,synthetic:ohlcv:SIM_0007:126
SIM_0008,2026-01-06T15:30:00+00:00,101.3576,103.7052,100.5051,102.8402,495217.0,True,synthetic:ohlcv:SIM_0008:127
SIM_0001,2026-01-06T16:00:00+00:00,481.2356,488.8829,480.4141,488.0497,421678.0,True,synthetic:ohlcv:SIM_0001:128
SIM_0002,2026-01-06T16:00:00+00:00,172.3359,174.7551,171.6192,174.0313,357975.0,True,synthetic:ohlcv:SIM_0002:129
SIM_0003,2026-01-06T16:00:00+00:00,20.1169,20.2424,20.032,20.1574,111040.0,True,synthetic:ohlcv:SIM_0003:130
SIM_0004,2026-01-06T16:00:00+00:00,140.7123,142.1537,140.1511,141.589,462580.0,True,synthetic:ohlcv:SIM_0004:131
SIM_0005,2026-01-06T16:00:00+00:00,50.841,51.0625,50.3292,50.5494,452599.0,True,synthetic:ohlcv:SIM_0005:132
SIM_0006,2026-01-06T16:00:00+00:00,25.3726,25.4282,25.2417,25.2972,242814.0,True,synthetic:ohlcv:SIM_0006:133
SIM_0007,2026-01-06T16:00:00+00:00,466.3209,471.5218,463.3197,468.5065,209217.0,True,synthetic:ohlcv:SIM_0007:134
SIM_0008,2026-01-06T16:00:00+00:00,102.8402,103.9917,102.5021,103.651,542329.0,True,synthetic:ohlcv:SIM_0008:135
SIM_0001,2026-01-06T16:30:00+00:00,488.0497,503.3827,486.4678,501.7564,1321586.0,True,synthetic:ohlcv:SIM_0001:136
SIM_0002,2026-01-06T16:30:00+00:00,174.0313,174.276,173.0385,173.2821,167520.0,True,synthetic:ohlcv:SIM_0002:137
SIM_0003,2026-01-06T16:30:00+00:00,20.1574,20.2409,20.0794,20.1629,158771.0,True,synthetic:ohlcv:SIM_0003:138
SIM_0004,2026-01-06T16:30:00+00:00,141.589,142.489,136.2435,137.115,1588491.0,True,synthetic:ohlcv:SIM_0004:139
SIM_0005,2026-01-06T16:30:00+00:00,50.5494,51.6834,50.3568,51.4872,658673.0,True,synthetic:ohlcv:SIM_0005:140
SIM_0006,2026-01-06T16:30:00+00:00,25.2972,25.4997,25.1786,25.3807,257204.0,True,synthetic:ohlcv:SIM_0006:141
SIM_0007,2026-01-06T16:30:00+00:00,468.5065,469.3767,452.9899,453.8329,1499356.0,True,synthetic:ohlcv:SIM_0007:142
SIM_0008,2026-01-06T16:30:00+00:00,103.651,104.1922,103.0332,103.574,167461.0,True,synthetic:ohlcv:SIM_0008:143
SIM_0001,2026-01-06T17:00:00+00:00,501.7564,519.4304,500.1325,517.7547,1497077.0,True,synthetic:ohlcv:SIM_0001:144
SIM_0002,2026-01-06T17:00:00+00:00,173.2821,175.5,172.8304,175.0436,353620.0,True,synthetic:ohlcv:SIM_0002:145
SIM_0003,2026-01-06T17:00:00+00:00,20.1629,20.5725,20.0992,20.5077,804060.0,True,synthetic:ohlcv:SIM_0003:146
SIM_0004,2026-01-06T17:00:00+00:00,137.115,137.9105,136.4742,137.2691,158569.0,True,synthetic:ohlcv:SIM_0004:147
SIM_0005,2026-01-06T17:00:00+00:00,51.4872,51.7995,51.0588,51.3703,175204.0,True,synthetic:ohlcv:SIM_0005:148
SIM_0006,2026-01-06T17:00:00+00:00,25.3807,25.5179,25.2267,25.3638,258566.0,True,synthetic:ohlcv:SIM_0006:149
SIM_0007,2026-01-06T17:00:00+00:00,453.8329,456.4249,451.8782,454.4674,283767.0,True,synthetic:ohlcv:SIM_0007:150
SIM_0008,2026-01-06T17:00:00+00:00,103.574,105.3695,103.1162,104.9058,551497.0,True,synthetic:ohlcv:SIM_0008:151
SIM_0001,2026-01-06T17:30:00+00:00,517.7547,520.2757,514.1803,516.6962,106415.0,True,synthetic:ohlcv:SIM_0001:152
SIM_0002,2026-01-06T17:30:00+00:00,175.0436,175.758,174.0347,174.7478,140753.0,True,synthetic:ohlcv:SIM_0002:153
SIM_0003,2026-01-06T17:30:00+00:00,20.5077,20.5579,20.3585,20.4084,339195.0,True,synthetic:ohlcv:SIM_0003:154
SIM_0004,2026-01-06T17:30:00+00:00,137.2691,138.3992,133.6884,134.7982,526404.0,True,synthetic:ohlcv:SIM_0004:155
SIM_0005,2026-01-06T17:30:00+00:00,51.3703,51.512,50.846,50.9867,509564.0,True,synthetic:ohlcv:SIM_0005:156
SIM_0006,2026-01-06T17:30:00+00:00,25.3638,25.4978,25.1249,25.2583,425607.0,True,synthetic:ohlcv:SIM_0006:157
SIM_0007,2026-01-06T17:30:00+00:00,454.4674,455.5091,443.9877,445.0077,974978.0,True,synthetic:ohlcv:SIM_0007:158
SIM_0008,2026-01-06T17:30:00+00:00,104.9058,105.2799,103.8894,104.2612,344005.0,True,synthetic:ohlcv:SIM_0008:159
SIM_0001,2026-01-06T18:00:00+00:00,516.6962,538.0653,514.3306,535.6131,1425424.0,True,synthetic:ohlcv:SIM_0001:160
SIM_0002,2026-01-06T18:00:00+00:00,174.7478,175.6699,174.0631,174.9842,179982.0,True,synthetic:ohlcv:SIM_0002:161
SIM_0003,2026-01-06T18:00:00+00:00,20.4084,21.1029,20.3299,21.022,1214674.0,True,synthetic:ohlcv:SIM_0003:162
SIM_0004,2026-01-06T18:00:00+00:00,134.7982,135.26,133.1738,133.6315,302250.0,True,synthetic:ohlcv:SIM_0004:163
SIM_0005,2026-01-06T18:00:00+00:00,50.9867,51.167,48.6282,48.8008,1957496.0,True,synthetic:ohlcv:SIM_0005:164
SIM_0006,2026-01-06T18:00:00+00:00,25.2583,25.3726,25.1311,25.2453,168910.0,True,synthetic:ohlcv:SIM_0006:165
SIM_0007,2026-01-06T18:00:00+00:00,445.0077,447.9794,443.0789,446.046,313397.0,True,synthetic:ohlcv:SIM_0007:166
SIM_0008,2026-01-06T18:00:00+00:00,104.2612,106.1058,103.9056,105.7452,943348.0,True,synthetic:ohlcv:SIM_0008:167
SIM_0001,2026-01-06T18:30:00+00:00,535.6131,555.7755,533.8875,553.9907,1257312.0,True,synthetic:ohlcv:SIM_0001:168
SIM_0002,2026-01-06T18:30:00+00:00,174.9842,176.7508,174.9758,176.7424,581241.0,True,synthetic:ohlcv:SIM_0002:169
SIM_0003,2026-01-06T18:30:00+00:00,21.022,21.1986,20.8849,21.0612,161383.0,True,synthetic:ohlcv:SIM_0003:170
SIM_0004,2026-01-06T18:30:00+00:00,133.6315,138.8613,132.7264,137.9271,1125759.0,True,synthetic:ohlcv:SIM_0004:171
SIM_0005,2026-01-06T18:30:00+00:00,48.8008,49.1653,48.36,48.724,210934.0,True,synthetic:ohlcv:SIM_0005:172
SIM_0006,2026-01-06T18:30:00+00:00,25.2453,25.4184,25.0277,25.2005,295960.0,True,synthetic:ohlcv:SIM_0006:173
SIM_0007,2026-01-06T18:30:00+00:00,446.046,458.3815,444.549,456.8483,952177.0,True,synthetic:ohlcv:SIM_0007:174
SIM_0008,2026-01-06T18:30:00+00:00,105.7452,106.3853,104.4864,105.1228,302910.0,True,synthetic:ohlcv:SIM_0008:175
SIM_0001,2026-01-06T19:00:00+00:00,553.9907,570.5362,551.5576,568.0413,593565.0,True,synthetic:ohlcv:SIM_0001:176
SIM_0002,2026-01-06T19:00:00+00:00,176.7424,176.9383,176.7155,176.9114,157693.0,True,synthetic:ohlcv:SIM_0002:177
SIM_0003,2026-01-06T19:00:00+00:00,21.0612,21.2419,20.8827,21.0634,151356.0,True,synthetic:ohlcv:SIM_0003:178
SIM_0004,2026-01-06T19:00:00+00:00,137.9271,138.5428,131.9526,132.5443,1357585.0,True,synthetic:ohlcv:SIM_0004:179
SIM_0005,2026-01-06T19:00:00+00:00,48.724,49.7144,48.5849,49.5729,737288.0,True,synthetic:ohlcv:SIM_0005:180
SIM_0006,2026-01-06T19:00:00+00:00,25.2005,25.3301,24.7652,24.8933,586991.0,True,synthetic:ohlcv:SIM_0006:181
SIM_0007,2026-01-06T19:00:00+00:00,456.8483,468.6156,455.3685,467.1025,1005449.0,True,synthetic:ohlcv:SIM_0007:182
SIM_0008,2026-01-06T19:00:00+00:00,105.1228,105.1241,104.9598,104.9611,187730.0,True,synthetic:ohlcv:SIM_0008:183
SIM_0001,2026-01-06T19:30:00+00:00,568.0413,568.6435,564.1965,564.7953,180715.0,True,synthetic:ohlcv:SIM_0001:184
SIM_0002,2026-01-06T19:30:00+00:00,176.9114,177.0867,176.38,176.5549,160092.0,True,synthetic:ohlcv:SIM_0002:185
SIM_0003,2026-01-06T19:30:00+00:00,21.0634,21.6295,20.9661,21.5301,575210.0,True,synthetic:ohlcv:SIM_0003:186
SIM_0004,2026-01-06T19:30:00+00:00,132.5443,133.308,129.1915,129.9402,531861.0,True,synthetic:ohlcv:SIM_0004:187
SIM_0005,2026-01-06T19:30:00+00:00,49.5729,51.0649,49.4186,50.9065,1353874.0,True,synthetic:ohlcv:SIM_0005:188
SIM_0006,2026-01-06T19:30:00+00:00,24.8933,24.9482,24.8094,24.8642,292162.0,True,synthetic:ohlcv:SIM_0006:189
SIM_0007,2026-01-06T19:30:00+00:00,467.1025,468.7224,456.9913,458.5816,883404.0,True,synthetic:ohlcv:SIM_0007:190
SIM_0008,2026-01-06T19:30:00+00:00,104.9611,105.9506,104.3982,105.3854,355442.0,True,synthetic:ohlcv:SIM_0008:191
SIM_0001,2026-01-06T20:00:00+00:00,564.7953,577.934,562.1564,575.2463,625482.0,True,synthetic:ohlcv:SIM_0001:192
SIM_0002,2026-01-06T20:00:00+00:00,176.5549,177.5717,174.6644,175.6762,374797.0,True,synthetic:ohlcv:SIM_0002:193
SIM_0003,2026-01-06T20:00:00+00:00,21.5301,21.6191,21.3058,21.3943,237670.0,True,synthetic:ohlcv:SIM_0003:194
SIM_0004,2026-01-06T20:00:00+00:00,129.9402,131.1025,129.7873,130.9483,246090.0,True,synthetic:ohlcv:SIM_0004:195
SIM_0005,2026-01-06T20:00:00+00:00,50.9065,51.1803,49.5487,49.8167,1197857.0,True,synthetic:ohlcv:SIM_0005:196
